Dataset,Samples,Avg Accuracy,Std Accuracy,Avg AUC,Std AUC,Avg Train Time
dataset_40966.csv,1080,0.9972222222222221,0.004243125643477648,1.0,0.0,3.1326215434033657
dataset_40982.csv,1941,0.7980808881839809,0.032168917226178435,0.9658711832819016,0.007703332732166143,7.320607374902465
dataset_40994.csv,540,0.9425925925925925,0.01933390094242694,0.9455,0.04606555661271391,0.922654184998828
dataset_40983.csv,4839,0.9845011378608216,0.0038368439649697616,0.9892240325462499,0.015541853848276917,2.0257267925073394
dataset_40975.csv,1728,0.9959470358919209,0.0037044000229189094,0.9999736120757046,7.916377288603726e-05,5.731877603498288
dataset_40984.csv,2310,0.9333333333333333,0.013852813852813858,0.995507018234291,0.002230827165730385,5.472049683297518
dataset_40979.csv,2000,0.9690000000000001,0.014282856857085711,0.9989833333333333,0.0007239509225573547,4.637631429897738
dataset_41027.csv,44819,0.8674446253859198,0.006722419025263916,0.9792339690258769,0.001522064539196811,10.97203180769866
dataset_40978.csv,3279,0.9743809204147087,0.007117364891619358,0.9736863158255389,0.012714306202503767,2.127134152999497
dataset_40670.csv,3186,0.9639054829360619,0.00528863168586264,0.9950707195136463,0.0023580739803819627,4.837173961402732
dataset_40701.csv,5000,0.9598000000000001,0.009484724561103509,0.9199822734313401,0.032735923545991086,3.130003208803828
