Dataset,Samples,Avg Accuracy,Std Accuracy,Avg AUC,Std AUC,Avg Train Time
dataset_40982.csv,1941,0.8047501982553529,0.026743368776137443,0.9676298652687588,0.009707007794167897,11.111564344202634
dataset_40994.csv,540,0.9388888888888889,0.02349736581564725,0.9404999999999999,0.05274607055680713,1.0395751843054313
dataset_40983.csv,4839,0.9847073216638433,0.003093667469776434,0.9905063186294971,0.00705070151791187,2.463825085404096
dataset_40975.csv,1728,0.9953723618765963,0.0034693427831899116,1.0,0.0,8.261776775299221
dataset_40984.csv,2310,0.9415584415584416,0.016794082027074282,0.995782500327955,0.0019332333226806822,8.418039823000436
dataset_40979.csv,2000,0.9720000000000001,0.007810249675906661,0.9990055555555557,0.0007504936646906624,8.122318722502678
dataset_41027.csv,44819,0.86827009991415,0.001573329638975216,0.9793020208246352,0.000644754724947987,21.789772681496107
dataset_40978.csv,3279,0.9771257552025062,0.005831325742263002,0.975727378627471,0.01034611868645105,2.894675472000381
dataset_40670.csv,3186,0.9660988545178526,0.013076780168060126,0.9944718692771763,0.0032306255673524107,5.970079470495693
dataset_40701.csv,5000,0.9601999999999998,0.006225752966509357,0.9226140052763048,0.020562204678020897,4.378105114991195
